ResponseId,Age,Country,EdLevel,Employment,RemoteWork,DevType,YearsCodePro,OrgSize,ConvertedCompYearly,Currency,LanguageHaveWorkedWith,DatabaseHaveWorkedWith,AISelect,AISent,AIBen
71589,18-24 years old,India,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",5,"10,000 or more employees",1818.0,INR	Indian rupee,Bash/Shell (all shells);C;C#;Go;Haskell;HTML/CSS;JavaScript;Lisp;Lua;OCaml;Python;Rust;SQL;TypeScript;Zig,Cosmos DB;Microsoft SQL Server;MySQL;Redis;SQLite,Yes,Favorable,Somewhat distrust
7983,25-34 years old,New Zealand,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, back-end",13,I don’t know,109264.0,NZD	New Zealand dollar,C#;Dart;HTML/CSS;Kotlin;SQL;TypeScript,Microsoft SQL Server,"No, but I plan to soon",Favorable,Somewhat distrust
79730,18-24 years old,United States of America,Some college/university study without earning a degree,"Student, full-time",,,,,,,Python;Swift,,"No, but I plan to soon",Favorable,Somewhat distrust
80118,Under 18 years old,Viet Nam,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time",,,,,,,C++;Dart;HTML/CSS;JavaScript;Lua;Python,Cloud Firestore;MongoDB;SQLite,"No, and I don't plan to",,
88343,25-34 years old,Egypt,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Remote,"Developer, front-end",3,"Just me - I am a freelancer, sole proprietor, etc.",,USD	United States dollar,HTML/CSS;JavaScript;TypeScript,MongoDB,Yes,Favorable,Neither trust nor distrust
43504,35-44 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, front-end",7,20 to 99 employees,215000.0,USD	United States dollar,JavaScript;TypeScript,PostgreSQL,"No, and I don't plan to",,
64096,18-24 years old,South Africa,"Associate degree (A.A., A.S., etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)","Developer, full-stack",4,I don’t know,,ZAR	South African rand,Assembly;C;C#;C++;HTML/CSS;Java;JavaScript;Rust;SQL,Elasticsearch;H2;MariaDB;MongoDB;PostgreSQL,"No, and I don't plan to",,
67233,25-34 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",Remote,"Developer, full-stack",10,"10,000 or more employees",,USD	United States dollar,Bash/Shell (all shells);C#;Go;JavaScript;SQL;TypeScript,Cosmos DB;Elasticsearch;Microsoft Access;Microsoft SQL Server;MongoDB;PostgreSQL;Redis,Yes,Very favorable,Somewhat distrust
36639,45-54 years old,Canada,Some college/university study without earning a degree,"Not employed, but looking for work",,"Developer, back-end",,,,,C;C++;Go;PHP;Rust,MariaDB;MySQL;Redis;SQLite,"No, and I don't plan to",,
51166,18-24 years old,China,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Student, full-time",,,,,,,Assembly;C;Go;Kotlin;OCaml;Rust,MySQL,"No, and I don't plan to",,
1344,25-34 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed",Remote,"Developer, mobile",8,"Just me - I am a freelancer, sole proprietor, etc.",,USD	United States dollar,HTML/CSS;Java;JavaScript;Kotlin;Objective-C;Swift;TypeScript,Cloud Firestore;PostgreSQL,Yes,Favorable,Somewhat trust
35415,35-44 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",13,"10,000 or more employees",230000.0,USD	United States dollar,Bash/Shell (all shells);C;C++;Go;HTML/CSS;JavaScript;Lua;Python;Rust;SQL;TypeScript,PostgreSQL;SQLite,"No, and I don't plan to",,
86499,Prefer not to say,Poland,Something else,"Not employed, and not looking for work",,,,,,,Assembly;Bash/Shell (all shells);C;C#;C++;HTML/CSS;Java;JavaScript;PHP;PowerShell;SQL;TypeScript,MariaDB;MongoDB;MySQL;SQLite,Yes,Favorable,Somewhat trust
41041,25-34 years old,Norway,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",In-person,"Developer, embedded applications or devices",Less than 1 year,2 to 9 employees,49837.0,NOK	Norwegian krone,C;Python,InfluxDB;PostgreSQL,"No, but I plan to soon",Very favorable,Highly distrust
83158,18-24 years old,Czech Republic,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Independent contractor, freelancer, or self-employed",Remote,"Developer, front-end",Less than 1 year,10 to 19 employees,16596.0,CZK	Czech koruna,HTML/CSS;JavaScript;Kotlin;Python;Rust;TypeScript,Supabase,Yes,Very favorable,Somewhat trust
2609,35-44 years old,France,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed","Hybrid (some remote, some in-person)","Developer, desktop or enterprise applications",14,"Just me - I am a freelancer, sole proprietor, etc.",,EUR European Euro,Assembly;Bash/Shell (all shells);C;C#;C++;HTML/CSS;PowerShell,Microsoft SQL Server,Yes,Favorable,Somewhat distrust
14927,45-54 years old,Germany,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",30,100 to 499 employees,,EUR European Euro,C++;Python,,"No, and I don't plan to",,
3790,45-54 years old,Denmark,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Independent contractor, freelancer, or self-employed",Remote,Other (please specify):,24,"Just me - I am a freelancer, sole proprietor, etc.",158163.0,DKK	Danish krone,C#;F#;Haskell;Python,,Yes,Indifferent,Highly distrust
69258,25-34 years old,Belgium,Some college/university study without earning a degree,"Student, full-time;Employed, part-time","Hybrid (some remote, some in-person)","Developer, full-stack",,,,,C++;HTML/CSS;JavaScript;Python;Rust;TypeScript,Couch DB;MariaDB;MySQL;PostgreSQL;Redis;SQLite,"No, but I plan to soon",Indifferent,Somewhat distrust
24769,35-44 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",Remote,Engineering manager,16,100 to 499 employees,170000.0,USD	United States dollar,Go;HTML/CSS;JavaScript;SQL;TypeScript,PostgreSQL,"No, and I don't plan to",,
60413,35-44 years old,United Kingdom of Great Britain and Northern Ireland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",25,"10,000 or more employees",173793.0,GBP	Pound sterling,Assembly;C#;C++;HTML/CSS;Java;JavaScript;Objective-C;PHP;Swift;VBA;Visual Basic (.Net),Cosmos DB;MariaDB;Microsoft Access;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,"No, and I don't plan to",,
49821,18-24 years old,Jamaica,"Associate degree (A.A., A.S., etc.)","Not employed, but looking for work;Student, full-time",,Student,,,,,C;C++;Java;JavaScript;Kotlin;Python;Rust;SQL;TypeScript,MongoDB;PostgreSQL;Redis;SQLite,Yes,Indifferent,Somewhat trust
38147,25-34 years old,Poland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed",Remote,"Developer, back-end",8,20 to 99 employees,102404.0,PLN	Polish zloty,Bash/Shell (all shells);C#;SQL,Elasticsearch;Microsoft SQL Server;PostgreSQL;Redis;SQLite,"No, but I plan to soon",Favorable,Somewhat distrust
29733,25-34 years old,Colombia,Some college/university study without earning a degree,"Employed, full-time","Hybrid (some remote, some in-person)",Other (please specify):,3,"10,000 or more employees",,COP	Colombian peso,Bash/Shell (all shells);Go;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL,Cloud Firestore;MongoDB;MySQL;PostgreSQL;SQLite,Yes,Very favorable,Neither trust nor distrust
83095,25-34 years old,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, full-stack",7,500 to 999 employees,107090.0,EUR European Euro,C#;Dart;HTML/CSS;JavaScript;PowerShell;Python;SQL;TypeScript;Visual Basic (.Net),Couchbase;Elasticsearch;InfluxDB;Microsoft SQL Server;MongoDB;MySQL;Oracle;SQLite,Yes,Favorable,Somewhat trust
48210,25-34 years old,Kenya,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time;Independent contractor, freelancer, or self-employed;Student, part-time","Hybrid (some remote, some in-person)","Developer, full-stack",,,,,Dart;GDScript;Go;HTML/CSS;Java;JavaScript;PHP;Python,MariaDB;MongoDB;MySQL;PostgreSQL;Redis;SQLite,Yes,Favorable,Somewhat trust
39426,18-24 years old,New Zealand,Some college/university study without earning a degree,"Student, full-time;Employed, part-time",In-person,Student,,,,,Bash/Shell (all shells);C;C++;HTML/CSS;Java;PowerShell;Python;R;SQL,MySQL,"No, but I plan to soon",Unfavorable,Neither trust nor distrust
11797,18-24 years old,Switzerland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time",,,,,,,C;Java;Python;SQL,MySQL,Yes,Favorable,Somewhat trust
56655,18-24 years old,United States of America,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Employed, full-time",In-person,"Developer, full-stack",5,"5,000 to 9,999 employees",104000.0,USD	United States dollar,C#;JavaScript;SQL,Microsoft SQL Server,"No, and I don't plan to",,
70651,18-24 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Not employed, but looking for work;Student, full-time",,Student,,,,,HTML/CSS;JavaScript;Kotlin;PowerShell;Python;SQL,MySQL;SQLite,Yes,Favorable,Somewhat trust
81847,25-34 years old,South Africa,Some college/university study without earning a degree,"Employed, full-time",Remote,"Developer, full-stack",6,20 to 99 employees,,ZAR	South African rand,Bash/Shell (all shells);C#;HTML/CSS;Java;JavaScript;PowerShell;Python;SQL;TypeScript,BigQuery;Cloud Firestore;Cosmos DB;PostgreSQL;SQLite,Yes,Unsure,Somewhat trust
57423,25-34 years old,Australia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,DevOps specialist,6,500 to 999 employees,109071.0,AUD	Australian dollar,Bash/Shell (all shells);Go;Java;JavaScript;Julia;Python;R;Ruby;TypeScript,BigQuery;PostgreSQL;Redis,"No, and I don't plan to",,
43646,45-54 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Engineering manager,21,"10,000 or more employees",220000.0,USD	United States dollar,C#;HTML/CSS;JavaScript;SQL,Microsoft SQL Server,Yes,Favorable,Neither trust nor distrust
9490,25-34 years old,India,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time",In-person,"Developer, full-stack",Less than 1 year,2 to 9 employees,38154.0,INR	Indian rupee,Dart;Go;HTML/CSS;JavaScript;TypeScript,Cloud Firestore;Dynamodb;Elasticsearch;Firebase Realtime Database;MariaDB;MongoDB;MySQL,Yes,Very favorable,Highly trust
44185,25-34 years old,Canada,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",10,"1,000 to 4,999 employees",102605.0,CAD	Canadian dollar,C;C++;Java;Kotlin;SQL,Elasticsearch;MongoDB;MySQL;PostgreSQL;Redis,"No, but I plan to soon",Very favorable,Somewhat trust
59990,55-64 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, full-stack",32,500 to 999 employees,,USD	United States dollar,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL;VBA;Visual Basic (.Net),Elasticsearch;Microsoft SQL Server;MongoDB;MySQL;PostgreSQL;SQLite,"No, but I plan to soon",Indifferent,Neither trust nor distrust
28313,55-64 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Independent contractor, freelancer, or self-employed;Not employed, but looking for work",,,,,,,Bash/Shell (all shells);C#;Java;Python;SQL,,Yes,Favorable,Somewhat distrust
21739,45-54 years old,Canada,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Employed, full-time",In-person,Academic researcher,20,"1,000 to 4,999 employees",148703.0,CAD	Canadian dollar,Bash/Shell (all shells);C++;HTML/CSS;JavaScript;Python;R,PostgreSQL,"No, and I don't plan to",,
4942,25-34 years old,Romania,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,"Developer, mobile",4,2 to 9 employees,15536.0,RON	Romanian leu,HTML/CSS;JavaScript;SQL;Swift;TypeScript,MySQL,"No, but I plan to soon",Favorable,Neither trust nor distrust
16528,35-44 years old,Germany,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, back-end",10,100 to 499 employees,80853.0,EUR European Euro,C#;HTML/CSS;PowerShell;SQL,InfluxDB;Microsoft SQL Server,Yes,Favorable,Somewhat trust
64967,25-34 years old,Switzerland,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, back-end",5,2 to 9 employees,92582.0,CHF	Swiss franc,Bash/Shell (all shells);Go;JavaScript;Python;SQL,MongoDB;PostgreSQL;Redis,Yes,Favorable,Somewhat trust
78449,18-24 years old,Poland,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Independent contractor, freelancer, or self-employed;Student, full-time",In-person,"Senior Executive (C-Suite, VP, etc.)",,,,,Bash/Shell (all shells);C;C++;Dart;HTML/CSS;JavaScript;Kotlin;PHP;PowerShell;Python;Ruby;SQL;TypeScript,Cloud Firestore;Couchbase;MariaDB;Microsoft Access;MySQL;PostgreSQL;SQLite,Yes,Very favorable,Somewhat distrust
79610,18-24 years old,Czech Republic,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, embedded applications or devices",2,100 to 499 employees,22747.0,CZK	Czech koruna,Bash/Shell (all shells);C;C#;C++;PHP;SQL,Microsoft SQL Server;MySQL,"No, and I don't plan to",,
81950,25-34 years old,Czech Republic,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,Engineering manager,7,100 to 499 employees,136481.0,CZK	Czech koruna,C;C++;Go;HTML/CSS;JavaScript;Python;SQL;TypeScript,BigQuery;Elasticsearch;MySQL;PostgreSQL;Redis,Yes,Indifferent,Highly distrust
11807,18-24 years old,Kenya,Some college/university study without earning a degree,"Student, full-time",,,,,,,HTML/CSS;JavaScript;Kotlin;Python;Visual Basic (.Net),,Yes,Favorable,Somewhat trust
82883,35-44 years old,United States of America,"Master’s degree (M.A., M.S., M.Eng., MBA, etc.)","Employed, full-time","Hybrid (some remote, some in-person)",Engineering manager,16,"1,000 to 4,999 employees",250000.0,USD	United States dollar,C#;Groovy;JavaScript;Python,Microsoft SQL Server,"No, but I plan to soon",Favorable,Neither trust nor distrust
6314,18-24 years old,Poland,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time","Hybrid (some remote, some in-person)","Developer, game or graphics",,,,,C++;PHP;SQL,PostgreSQL,"No, and I don't plan to",,
53615,25-34 years old,Argentina,"Professional degree (JD, MD, Ph.D, Ed.D, etc.)","Employed, full-time",Remote,Developer Experience,Less than 1 year,10 to 19 employees,48000.0,USD	United States dollar,JavaScript;Python;TypeScript,BigQuery;MySQL,Yes,Favorable,Neither trust nor distrust
70390,25-34 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, desktop or enterprise applications",8,"5,000 to 9,999 employees",210000.0,USD	United States dollar,C;C#;C++;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript;Visual Basic (.Net),Cosmos DB;Microsoft SQL Server;MongoDB;MySQL;Oracle;Redis,"No, and I don't plan to",,
41245,35-44 years old,United States of America,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",Remote,"Developer, back-end",19,10 to 19 employees,100000.0,USD	United States dollar,HTML/CSS;JavaScript;Python,PostgreSQL,"No, but I plan to soon",Indifferent,Somewhat distrust
76427,Under 18 years old,Zambia,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Student, full-time",,,,,,,HTML/CSS;Python;Rust,MongoDB,Yes,Favorable,Somewhat trust
55061,Under 18 years old,"Iran, Islamic Republic of...","Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Student, full-time",,,,,,,C;C#;GDScript;Go;Java;Python;Rust,,Yes,Indifferent,Somewhat distrust
31471,25-34 years old,Brazil,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Employed, part-time;Student, part-time","Hybrid (some remote, some in-person)","Developer, back-end",,,,,Assembly;Bash/Shell (all shells);C;C#;C++;Go;Groovy;HTML/CSS;Java;JavaScript;Kotlin;Lisp;PowerShell;Python;SQL;TypeScript;Visual Basic (.Net),Cosmos DB;Elasticsearch;Microsoft SQL Server,Yes,Very favorable,Somewhat trust
75710,25-34 years old,Colombia,"Secondary school (e.g. American high school, German Realschule or Gymnasium, etc.)","Employed, full-time",Remote,"Developer, full-stack",5,2 to 9 employees,8.0,COP	Colombian peso,HTML/CSS;JavaScript;Ruby;SQL,Elasticsearch;PostgreSQL;Redis,"No, but I plan to soon",Favorable,Somewhat trust
66722,25-34 years old,Brazil,"Bachelor’s degree (B.A., B.S., B.Eng., etc.)","Employed, full-time",In-person,"Developer, full-stack",11,100 to 499 employees,17786.0,BRL	Brazilian real,Bash/Shell (all shells);C;C#;C++;HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA;Visual Basic (.Net),Microsoft Access;Microsoft SQL Server;MySQL;Oracle;PostgreSQL;SQLite,Yes,Very favorable,Neither trust nor distrust
